movie_id,rating,movie_title,total_ratings
1451,2.63636363636364,Tales from the Crypt Presents: Bordello of Blood (1996),55
90,3.65454545454546,"Apostle, The (1997)",55
926,3.44444444444444,Mallrats (1995),54
22,3.16666666666667,Addicted to Love (1997),54
1300,2.81481481481481,Serial Mom (1994),54
1079,3.55555555555556,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",54
267,3.40740740740741,Carlito's Way (1993),54
94,3.12962962962963,"Aristocats, The (1970)",54
386,2.71698113207547,Days of Thunder (1990),53
537,2.75471698113208,Flubber (1997),53
827,3.49056603773585,Koyaanisqatsi (1983),53
127,3.0188679245283,Barcelona (1994),53
863,3.07547169811321,"Life Less Ordinary, A (1997)",53
1319,2.73584905660377,She's So Lovely (1997),53
64,2.56603773584906,"Amityville Horror, The (1979)",53
842,2.66037735849057,Last Man Standing (1996),53
276,3.07692307692308,Casper (1995),52
478,2.53846153846154,Excess Baggage (1997),52
1083,4.11538461538462,Notorious (1946),52
929,2.92307692307692,"Man Who Knew Too Little, The (1997)",52
1222,3.59615384615385,Red Rock West (1992),52
953,3.17647058823529,"MatchMaker, The (1997)",51
1160,2.52941176470588,Pocahontas (1995),51
602,3.74509803921569,Giant (1956),51
1500,3.07843137254902,Tin Men (1987),51
1529,3.24,Trees Lounge (1996),50
59,3.7,"American in Paris, An (1951)",50
897,2.78,"Love Bug, The (1969)",50
36,3.38,Akira (1988),50
1139,3.68,"Perfect World, A (1993)",50
1098,3.4,Once Upon a Time in America (1984),50
1654,3.1,Wyatt Earp (1994),50
1503,4.02,To Catch a Thief (1955),50
967,3.46,Menace II Society (1993),50
639,2.75510204081633,"Great White Hype, The (1996)",49
1479,2.44897959183673,Thinner (1996),49
1000,2.87755102040816,Mortal Kombat (1995),49
811,3.06122448979592,Kids (1995),49
147,3.40816326530612,Before Sunrise (1995),49
245,3.20408163265306,Bulletproof (1996),49
1425,2.69387755102041,"Substitute, The (1996)",49
1253,2.40816326530612,Rocket Man (1997),49
1348,3.16666666666667,Smilla's Sense of Snow (1997),48
238,3.79166666666667,"Bronx Tale, A (1993)",48
211,2.16666666666667,Booty Call (1997),48
1170,3.20833333333333,Powder (1995),48
162,2.3125,Beverly Hills Ninja (1997),48
1199,3.20833333333333,"Quick and the Dead, The (1995)",48
278,2.89583333333333,Cat People (1982),48
610,2.75,"Glimmer Man, The (1996)",48
1561,2.45833333333333,Under Siege 2: Dark Territory (1995),48
915,3.25531914893617,Mad City (1997),47
1572,3.25531914893617,Up in Smoke (1978),47
1591,4.12765957446809,Waiting for Guffman (1996),47
1426,2.72340425531915,Sudden Death (1995),47
1441,3.57446808510638,Swimming with Sharks (1995),47
377,3.34042553191489,Dangerous Minds (1995),47
635,4.02173913043478,"Great Dictator, The (1940)",46
759,3.65217391304348,It Could Happen to You (1994),46
1128,3.54347826086957,"Paris, Texas (1984)",46
925,3.17391304347826,Malice (1993),46
1642,3.06521739130435,With Honors (1994),46
497,3.97826086956522,Farewell My Concubine (1993),46
188,2.71739130434783,"Blob, The (1958)",46
1315,4.26086956521739,Shall We Dance? (1996),46
1288,2.65217391304348,Screamers (1995),46
1075,3.60869565217391,Nobody's Fool (1994),46
232,3.60869565217391,Bride of Frankenstein (1935),46
428,2.97826086956522,"Doors, The (1991)",46
796,3.02222222222222,Junior (1994),45
1615,3.48888888888889,What's Love Got to Do with It (1993),45
1372,2.86666666666667,Species (1995),45
1310,2.88888888888889,"Shadow, The (1994)",45
198,3.17777777777778,Blue in the Face (1995),45
784,2.24444444444444,Joe's Apartment (1996),45
493,3.55555555555556,"Family Thing, A (1996)",45
305,3.62222222222222,Citizen Ruth (1996),45
307,2.54545454545455,City Slickers II: The Legend of Curly's Gold (1994),44
1618,4.04545454545455,When We Were Kings (1996),44
1506,3.06818181818182,To Gillian on Her 37th Birthday (1996),44
212,3.45454545454545,Bottle Rocket (1996),44
1438,3.77272727272727,"Sweet Hereafter, The (1997)",44
1005,2.47727272727273,Mouse Hunt (1997),44
909,4,M (1931),44
1308,2.86363636363636,Shadow Conspiracy (1997),44
1241,3.70454545454545,Ridicule (1996),44
1140,4.04545454545455,Persuasion (1995),44
130,3.25,Basquiat (1996),44
522,2.93181818181818,Fire Down Below (1997),44
855,1.84090909090909,Leave It to Beaver (1997),44
1234,3.77272727272727,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",44
1058,3.04545454545455,Nick of Time (1995),44
511,3.15909090909091,Fear (1996),44
1660,2.77272727272727,Young Guns II (1990),44
1228,3,Renaissance Man (1994),43
1450,2.97674418604651,Tales From the Crypt Presents: Demon Knight (1995),43
1001,1.95348837209302,Mortal Kombat: Annihilation (1997),43
291,3.09302325581395,"Chamber, The (1996)",43
32,2.55813953488372,Air Bud (1997),43
1630,4.02325581395349,"Wild Bunch, The (1969)",43
598,3.65116279069767,"Ghost and Mrs. Muir, The (1947)",43
1244,2.90697674418605,Rising Sun (1993),43
995,2.51162790697674,Money Train (1995),43
1382,2.51162790697674,Spy Hard (1996),43
1142,2.72093023255814,Pete's Dragon (1977),43
1159,2.62790697674419,Playing God (1997),43
562,3.35714285714286,Freeway (1996),42
171,3.83333333333333,"Big Lebowski, The (1998)",42
829,3.69047619047619,Kundun (1997),42
535,3.69047619047619,Flirting With Disaster (1996),42
992,3.5,Moll Flanders (1996),42
332,2.45238095238095,Congo (1995),42
899,3.0952380952381,Love Jones (1997),42
786,2.63414634146341,Johnny Mnemonic (1995),41
1377,2.92682926829268,Sphere (1998),41
1466,2.46341463414634,That Darn Cat! (1997),41
1355,4.29268292682927,Some Folks Call It a Sling Blade (1993),41
491,3.14634146341463,Fallen (1998),41
1661,3.34146341463415,"Young Poisoner's Handbook, The (1995)",41
874,3.65853658536585,"Little Princess, A (1995)",41
102,3.24390243902439,"Associate, The (1996)",41
331,2.21951219512195,Coneheads (1993),41
1455,2.85365853658537,Tank Girl (1995),41
5,3.02439024390244,187 (1997),41
603,3.65853658536585,Gigi (1958),41
1499,3.7,"Tin Drum, The (Blechtrommel, Die) (1979)",40
292,3.925,Charade (1963),40
1176,4,Priest (1994),40
453,2.7,Eddie (1996),40
129,3.425,"Basketball Diaries, The (1995)",40
421,3,Disclosure (1994),40
1121,3.225,"Paper, The (1994)",40
526,2.925,First Kid (1996),40
817,3.475,Killing Zoe (1994),40
660,2.7,Harriet the Spy (1996),40
657,2.7,Hard Target (1993),40
849,4.1,Laura (1944),40
1231,3.30769230769231,"Replacement Killers, The (1998)",39
949,2.82051282051282,Mary Reilly (1996),39
78,2.92307692307692,Angels in the Outfield (1994),39
343,3.15384615384615,"Corrina, Corrina (1994)",39
564,3.20512820512821,French Twist (Gazon maudit) (1995),39
747,2.82051282051282,"Indian in the Cupboard, The (1995)",39
100,2.87179487179487,Assassins (1995),39
259,3.64102564102564,"Candidate, The (1972)",39
265,3.25641025641026,Career Girls (1997),39
1619,3.48717948717949,When a Man Loves a Woman (1994),39
1105,3.15384615384615,Only You (1994),39
24,3.05128205128205,"Adventures of Pinocchio, The (1996)",39
791,2.8974358974359,Judge Dredd (1995),39
1363,2.48717948717949,Son in Law (1993),39
357,1.94871794871795,"Crow: City of Angels, The (1996)",39
1443,3.35897435897436,Swiss Family Robinson (1960),39
70,2.28947368421053,Anaconda (1997),38
1587,2.73684210526316,Virtuosity (1995),38
593,3.31578947368421,Get on the Bus (1996),38
11,3.81578947368421,8 1/2 (1963),38
1375,2.13157894736842,Speed 2: Cruise Control (1997),38
711,3.02631578947368,"Howling, The (1981)",38
1099,3.86842105263158,Once Upon a Time in the West (1969),38
19,2.67567567567568,Ace Ventura: When Nature Calls (1995),37
1345,2.40540540540541,Sliver (1993),37
980,2.72972972972973,Milk Money (1994),37
1255,3,Romeo Is Bleeding (1993),37
1483,3.40540540540541,"Thousand Acres, A (1997)",37
725,3.37837837837838,I Shot Andy Warhol (1996),37
153,3.94594594594595,Belle de jour (1967),37
176,3.08108108108108,Billy Madison (1995),37
970,2.91666666666667,Metro (1997),36
1373,3.08333333333333,Speechless (1994),36
1063,3.83333333333333,Night on Earth (1991),36
433,3.77142857142857,Down by Law (1986),35
1475,3.77142857142857,"Thin Blue Line, The (1988)",35
584,3.88571428571429,Gaslight (1944),35
1532,3.2,"Trigger Effect, The (1996)",35
425,2.77142857142857,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),35
1612,2.8,Wes Craven's New Nightmare (1994),35
960,3.67647058823529,Mediterraneo (1991),34
1109,3.61764705882353,Orlando (1993),34
779,3.52941176470588,Jeffrey (1995),34
1603,3.29411764705882,Washington Square (1997),34
530,2.64705882352941,Fled (1996),34
1460,2.67647058823529,Terminal Velocity (1994),34
891,3.94117647058824,Lost Horizon (1937),34
220,3.14705882352941,Boys on the Side (1995),34
1521,3.91176470588235,Touch of Evil (1958),34
389,3.82352941176471,Dead Man (1995),34
1565,3.32352941176471,Unforgettable (1996),34
81,3.09090909090909,Anna Karenina (1997),33
317,3,Clockers (1995),33
1132,4.21212121212121,Paths of Glory (1957),33
559,2.45454545454545,Free Willy (1993),33
649,2.60606060606061,Hackers (1995),33
1060,3.375,Night Falls on Manhattan (1997),32
483,3.03125,Eye for an Eye (1996),32
280,2.84375,Cats Don't Dance (1997),32
462,3.375,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",32
502,3.4375,"Fast, Cheap & Out of Control (1997)",32
1492,3.1875,Tie Me Up! Tie Me Down! (1990),32
225,3.9375,Brassed Off (1996),32
694,2.78125,Homeward Bound II: Lost in San Francisco (1996),32
1093,3.34375,"Old Man and the Sea, The (1958)",32
1526,2.84375,"Transformers: The Movie, The (1986)",32
516,2.625,Feeling Minnesota (1996),32
35,2.34375,Airheads (1994),32
1189,2.9375,"Prophecy, The (1995)",32
209,2.8125,Boomerang (1992),32
638,3.29032258064516,"Great Race, The (1965)",31
532,2.06451612903226,"Flintstones, The (1994)",31
822,3.16129032258064,"Kiss Me, Guido (1997)",31
507,2.58064516129032,Fathers' Day (1997),31
1491,2.83870967741935,Threesome (1994),31
1185,2.83870967741935,"Program, The (1993)",31
440,2.54838709677419,Drop Zone (1994),31
1107,2.51612903225806,Operation Dumbo Drop (1995),31
418,3.96774193548387,"Die xue shuang xiong (Killer, The) (1989)",31
177,1.90322580645161,Bio-Dome (1996),31
656,2.90322580645161,Hard Rain (1998),31
962,3.35483870967742,Meet Me in St. Louis (1944),31
1497,3.09677419354839,Timecop (1994),31
1101,4.06451612903226,Once Were Warriors (1994),31
685,3.33333333333333,Higher Learning (1995),30
467,2.96666666666667,Escape to Witch Mountain (1975),30
589,2.9,Georgia (1995),30
1313,3,"Shaggy Dog, The (1959)",30
1376,3.93333333333333,Spellbound (1945),30
125,1.93333333333333,Barb Wire (1996),30
488,2.96666666666667,FairyTale: A True Story (1997),30
1037,3.63333333333333,My Own Private Idaho (1991),30
731,2.75862068965517,If Lucy Fell (1996),29
397,2.82758620689655,Deceiver (1997),29
142,3.96551724137931,Beautiful Thing (1996),29
601,3.48275862068966,Ghosts of Mississippi (1996),29
1407,2.41379310344828,Stephen King's The Langoliers (1995),29
194,2.75862068965517,Blown Away (1994),29
1543,3.41379310344828,Twelfth Night (1996),29
471,2.93103448275862,"Evening Star, The (1996)",29
684,2.62068965517241,High School High (1996),29
258,2.41379310344828,Canadian Bacon (1994),29
735,3.42857142857143,In Love and War (1996),28
199,2.82142857142857,Blues Brothers 2000 (1998),28
299,3.57142857142857,Chungking Express (1994),28
1130,3.17857142857143,Passion Fish (1992),28
161,2.39285714285714,Beverly Hills Cop III (1994),28
394,3.42857142857143,Death and the Maiden (1994),28
1100,3.28571428571429,Once Upon a Time... When We Were Colored (1995),28
801,3.14285714285714,Just Cause (1995),28
84,2.5,Another Stakeout (1993),28
355,3,"Crossing Guard, The (1995)",28
126,2.57142857142857,Barbarella (1968),28
879,3.74074074074074,Living in Oblivion (1995),27
939,3.62962962962963,Manhattan Murder Mystery (1993),27
1164,3.14814814814815,Pollyanna (1960),27
670,2.51851851851852,Heaven's Prisoners (1996),27
1369,3.07407407407407,Spanking the Monkey (1994),27
183,3.44444444444444,Black Beauty (1994),27
561,1.74074074074074,Free Willy 3: The Rescue (1997),27
1641,2.44444444444444,Wishmaster (1997),27
1452,2.03703703703704,Tales from the Hood (1995),27
1125,3.81481481481481,Paris Is Burning (1990),27
1036,4.03703703703704,My Man Godfrey (1936),27
1576,3.59259259259259,Vanya on 42nd Street (1994),27
919,2.51851851851852,Made in America (1993),27
637,3.22222222222222,Great Expectations (1998),27
481,3.55555555555556,Exotica (1994),27
1198,2.51851851851852,"Quest, The (1996)",27
905,3.61538461538462,Love! Valour! Compassion! (1997),26
1432,2.07692307692308,Super Mario Bros. (1993),26
1071,3.76923076923077,Ninotchka (1939),26
148,2.84615384615385,Before and After (1996),26
1317,3.57692307692308,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),26
1155,3.69230769230769,"Pillow Book, The (1995)",26
566,3.46153846153846,Friday (1995),26
27,4.19230769230769,"Affair to Remember, An (1957)",26
741,2.88461538461538,In the Mouth of Madness (1995),26
1595,3.84615384615385,Walkabout (1971),26
1378,2.11538461538462,Spice World (1997),26
1361,2.76923076923077,Something to Talk About (1995),26
38,2.84615384615385,Aladdin and the King of Thieves (1996),26
600,3.65384615384615,Ghost in the Shell (Kokaku kidotai) (1995),26
1167,2.68,"Portrait of a Lady, The (1996)",25
651,2.2,Halloween: The Curse of Michael Myers (1995),25
91,2.84,"Apple Dumpling Gang, The (1975)",25
704,2.52,House Arrest (1996),25
961,3.92,Meet John Doe (1941),25
1040,3.24,Naked (1993),25
792,2.68,Judgment Night (1993),25
605,2.76,Girl 6 (1996),25
1553,2.6,Two if by Sea (1996),25
1225,2.88,"Relic, The (1997)",25
807,2.24,Keys to Tulsa (1997),25
514,3.24,Fearless (1993),25
1347,2.88,"Smile Like Yours, A (1997)",25
435,2.28,Dracula: Dead and Loving It (1995),25
887,2.41666666666667,Lord of Illusions (1995),24
247,3.70833333333333,Burnt By the Sun (1994),24
707,3.04166666666667,"House of the Spirits, The (1993)",24
708,2.83333333333333,Houseguest (1994),24
583,3.91666666666667,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",24
633,2,Grease 2 (1982),24
1197,3.5,"Queen Margot (Reine Margot, La) (1994)",24
362,3.75,"Cry, the Beloved Country (1995)",24
541,3,Fools Rush In (1997),24
1084,3.45833333333333,Now and Then (1995),24
439,2.75,Drop Dead Fred (1991),24
974,3.75,Microcosmos: Le peuple de l'herbe (1996),24
1541,2.56521739130435,Turbulence (1997),23
1530,2.52173913043478,Trial and Error (1997),23
1011,2.30434782608696,Mr. Wrong (1996),23
804,2.26086956521739,Kansas City (1996),23
1569,2.82608695652174,Until the End of the World (Bis ans Ende der Welt) (1991),23
790,3,Jude (1996),23
287,2.8695652173913,Cemetery Man (Dellamorte Dellamore) (1994),23
756,3.1304347826087,Inventing the Abbotts (1997),23
1264,3.1304347826087,Ruby in Paradise (1993),23
878,3.08695652173913,Live Nude Girls (1995),23
540,2.73913043478261,"Fog, The (1980)",23
1329,1.95652173913043,Showgirls (1995),23
1586,2.68181818181818,Village of the Damned (1995),22
1609,3.36363636363636,Welcome To Sarajevo (1997),22
944,2.5,Marked for Death (1990),22
1004,3.18181818181818,Mother Night (1996),22
431,3.68181818181818,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",22
1117,2.31818181818182,"Pallbearer, The (1996)",22
1568,3.31818181818182,Unstrung Heroes (1995),22
1015,3.27272727272727,Mrs. Parker and the Vicious Circle (1994),22
1484,3.27272727272727,"Three Caballeros, The (1945)",22
803,3.31818181818182,Kama Sutra: A Tale of Love (1996),22
205,2.54545454545455,Bogus (1996),22
203,3.5,"Body Snatcher, The (1945)",22
870,3.31818181818182,Little Buddha (1993),22
810,2.72727272727273,"Kid in King Arthur's Court, A (1995)",22
189,2.86363636363636,Blood & Wine (1997),22
1016,3.04545454545455,Mrs. Winterbourne (1996),22
1095,2.77272727272727,Oliver & Company (1988),22
575,2.42857142857143,"Funeral, The (1996)",21
1029,3.66666666666667,My Family (1995),21
850,1.71428571428571,Lawnmower Man 2: Beyond Cyberspace (1996),21
576,3.66666666666667,Funny Face (1957),21
1518,4.04761904761905,Top Hat (1935),21
261,2.42857142857143,Candyman: Farewell to the Flesh (1995),21
989,3.61904761904762,"Misérables, Les (1995)",21
709,2.76190476190476,How to Be a Player (1997),21
1558,3.76190476190476,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",21
762,3.28571428571429,It's My Party (1995),21
82,3.85714285714286,Anne Frank Remembered (1995),21
1110,3.19047619047619,Oscar & Lucinda (1997),21
1240,2.42857142857143,Richie Rich (1994),21
160,2.25,"Beverly Hillbillies, The (1993)",20
746,3.25,Indian Summer (1996),20
650,2.5,Half Baked (1998),20
545,4,For Whom the Bell Tolls (1943),20
533,2.45,Flipper (1996),20
913,3.45,Ma vie en rose (My Life in Pink) (1997),20
1188,2.7,"Prophecy II, The (1998)",20
1371,2.25,"Specialist, The (1994)",20
823,2.85,Kiss of Death (1995),20
956,2.8,Maximum Risk (1996),20
625,2.9,"Goofy Movie, A (1995)",20
1122,4.05,Paradise Lost: The Child Murders at Robin Hood Hills (1996),20
68,2.68421052631579,Amos & Andrew (1993),19
1113,2.68421052631579,Out to Sea (1997),19
370,2.57894736842105,D3: The Mighty Ducks (1996),19
504,2.63157894736842,Fatal Instinct (1993),19
1390,3.05263157894737,Star Maps (1997),19
1405,2.15789473684211,Steel (1997),19
1465,2.47368421052632,That Darn Cat! (1965),19
1301,3.42105263157895,Set It Off (1996),19
640,3.21052631578947,Gridlock'd (1997),19
1434,3.10526315789474,Surviving Picasso (1996),19
1537,3.78947368421053,Trust (1990),19
186,3,Blink (1994),19
692,1.89473684210526,Home Alone 3 (1997),19
295,1.31578947368421,Children of the Corn: The Gathering (1996),19
1626,3.57894736842105,Widows' Peak (1994),19
924,2.47368421052632,Major Payne (1994),19
347,2.21052631578947,"Cowboy Way, The (1994)",19
115,3.47368421052632,Backbeat (1993),19
52,3.16666666666667,Amateur (1994),18
101,3.5,"Assignment, The (1997)",18
29,3.11111111111111,Afterglow (1997),18
165,3.05555555555556,Beyond Rangoon (1995),18
72,3.11111111111111,Andre (1994),18
1248,3,Robert A. Heinlein's The Puppet Masters (1994),18
392,2.72222222222222,Dead Presidents (1995),18
195,3.77777777777778,"Blue Angel, The (Blaue Engel, Der) (1930)",18
366,2.44444444444444,Cutthroat Island (1995),18
1151,3.61111111111111,Picnic (1955),18
677,2,Hellraiser: Bloodline (1996),18
893,3.16666666666667,Lost in Space (1998),18
876,2.72222222222222,"Little Rascals, The (1994)",18
783,2.11111111111111,Jingle All the Way (1996),18
661,3.5,"Hate (Haine, La) (1995)",18
1502,3.61111111111111,To Be or Not to Be (1942),18
706,3,"House of Yes, The (1997)",18
1213,1.83333333333333,Ready to Wear (Pret-A-Porter) (1994),18
753,3.72222222222222,"Inspector General, The (1949)",18
524,2.83333333333333,Firestorm (1998),18
911,3.22222222222222,M. Butterfly (1993),18
594,2.33333333333333,"Getaway, The (1994)",18
1481,3.94444444444444,Thirty-Two Short Films About Glenn Gould (1993),18
736,2.27777777777778,In the Army Now (1994),18
770,2.29411764705882,Jade (1995),17
921,2.47058823529412,Madonna: Truth or Dare (1991),17
1246,2.29411764705882,"Road to Wellville, The (1994)",17
727,3,I'm Not Rappaport (1996),17
1422,2,"Stupids, The (1996)",17
1025,2.94117647058824,Mute Witness (1994),17
168,3.23529411764706,"Big Blue, The (Grand bleu, Le) (1988)",17
1314,3.70588235294118,Shall We Dance? (1937),17
500,3.11764705882353,Farinelli: il castrato (1994),17
1444,2.82352941176471,Switchback (1997),17
1129,2.875,Party Girl (1995),16
869,2.875,Little Big League (1994),16
1297,3.625,Selena (1997),16
687,2.125,Highlander III: The Sorcerer (1994),16
737,3.6875,In the Bleak Midwinter (1995),16
152,2.25,"Believers, The (1987)",16
1620,3.5625,When the Cats Away (Chacun cherche son chat) (1996),16
131,2.875,Bastard Out of Carolina (1996),16
255,2.5625,Cabin Boy (1994),16
122,3,Balto (1995),16
1421,2.125,Stuart Saves His Family (1995),16
480,2.75,Exit to Eden (1994),16
120,3.375,Bad Taste (1987),16
380,3.5,Dark City (1998),16
1592,2.5,Waiting to Exhale (1995),16
776,1.9375,Jaws 3-D (1983),16
582,2.6875,Gang Related (1997),16
1266,3.875,"Ruling Class, The (1972)",16
34,2.8125,"Air Up There, The (1994)",16
387,3.66666666666667,"Daytrippers, The (1996)",15
1180,3.13333333333333,Princess Caraboo (1994),15
662,3.73333333333333,"Haunted World of Edward D. Wood Jr., The (1995)",15
1104,3.46666666666667,One Night Stand (1997),15
47,1.86666666666667,All Dogs Go to Heaven 2 (1996),15
971,2.6,Miami Rhapsody (1995),15
214,2.2,Boxing Helena (1993),15
1238,2.4,"Rich Man's Wife, The (1996)",15
549,3.86666666666667,Foreign Correspondent (1940),15
655,4,Hard Eight (1996),15
92,2.66666666666667,April Fool's Day (1986),15
1601,3.26666666666667,"War, The (1994)",15
1013,3.6,Mrs. Dalloway (1997),15
990,2.53333333333333,Mixed Nuts (1994),15
321,2.8,Cobb (1994),15
285,2.2,Celtic Pride (1996),15
587,3.86666666666667,"Gay Divorcee, The (1934)",15
326,2.73333333333333,Color of Night (1994),15
1648,3.66666666666667,"Women, The (1939)",15
253,3.13333333333333,"Bye Bye, Love (1995)",15
557,2.93333333333333,Foxfire (1996),15
612,3.2,Go Fish (1994),15
800,2,Jury Duty (1995),14
1509,3.78571428571429,To Live (Huozhe) (1994),14
1137,2.64285714285714,"Perez Family, The (1995)",14
65,1.64285714285714,Amityville II: The Possession (1982),14
1631,3.14285714285714,Wild Reeds (1994),14
79,2.64285714285714,Angus (1995),14
399,2.42857142857143,Deep Rising (1998),14
169,1.85714285714286,Big Bully (1996),14
170,2.5,"Big Green, The (1995)",14
223,3.85714285714286,Braindead (1992),14
703,3.57142857142857,"Hour of the Pig, The (1993)",14
538,2.42857142857143,Fluke (1995),14
1118,3.14285714285714,Palmetto (1998),14
544,2.42857142857143,For Richer or Poorer (1997),14
39,2.69230769230769,Alaska (1996),13
1643,3.23076923076923,Withnail and I (1987),13
1162,2.15384615384615,Poison Ivy II (1995),13
1144,2.23076923076923,Phantoms (1998),13
809,2.92307692307692,Kicking and Screaming (1995),13
1527,3.30769230769231,Traveller (1997),13
917,2.15384615384615,Mad Love (1995),13
430,2.23076923076923,Double Team (1997),13
1221,3.46153846153846,"Red Firecracker, Green Firecracker (1994)",13
940,3.15384615384615,Manny & Lo (1996),13
375,3.76923076923077,Dangerous Beauty (1998),13
943,3.61538461538462,"Mark of Zorro, The (1940)",13
341,2.30769230769231,Cops and Robbersons (1994),13
1272,4,Safe (1995),13
1178,3.92307692307692,Primary Colors (1998),13
273,3.23076923076923,Carrington (1995),13
1259,3.23076923076923,Roommates (1995),13
1119,2.92307692307692,Palookaville (1996),13
1454,3.38461538461538,"Tango Lesson, The (1997)",13
1445,3.23076923076923,Switchblade Sisters (1975),13
1458,3.23076923076923,Telling Lies in America (1997),13
219,3.38461538461538,"Boys of St. Vincent, The (1993)",13
202,1.61538461538462,Body Parts (1991),13
674,2.15384615384615,Heavyweights (1994),13
676,2.69230769230769,Heidi Fleiss: Hollywood Madam (1995) ,13
1389,3.16666666666667,"Star Maker, The (Uomo delle stelle, L') (1995)",12
1321,2.83333333333333,Shiloh (1997),12
1116,2.25,"Pagemaster, The (1994)",12
1284,2.66666666666667,"Scout, The (1994)",12
1204,3.33333333333333,Radioland Murders (1994),12
1385,3.16666666666667,Stalingrad (1993),12
1354,1.83333333333333,Solo (1996),12
895,3.16666666666667,Love & Human Remains (1993),12
1050,2.16666666666667,"NeverEnding Story III, The (1994)",12
197,3.41666666666667,Blue Sky (1994),12
1008,1.91666666666667,Mr. Magoo (1997),12
1629,2.5,Wild Bill (1995),12
228,3.16666666666667,Bread and Chocolate (Pane e cioccolata) (1973),12
1513,3.16666666666667,Tom and Huck (1995),12
889,3,Losing Isaiah (1995),12
543,2.83333333333333,For Love or Money (1993),12
553,3.75,Four Days in September (1997),12
103,2.16666666666667,Audrey Rose (1977),12
498,3.83333333333333,"Farewell to Arms, A (1932)",12
872,3.16666666666667,Little Lord Fauntleroy (1936),12
1418,2.58333333333333,Striking Distance (1993),12
896,2.83333333333333,Love Affair (1994),12
1423,3.66666666666667,SubUrbia (1997),12
1476,2.41666666666667,"Thin Line Between Love and Hate, A (1996)",12
933,3.41666666666667,"Man in the Iron Mask, The (1998)",12
50,3.33333333333333,Alphaville (1965),12
1574,1.83333333333333,Vampire in Brooklyn (1995),12
393,2.5,Dear God (1996),12
1570,3.54545454545455,Unzipped (1995),11
679,2.27272727272727,Herbie Rides Again (1974),11
1251,1.72727272727273,Robocop 3 (1993),11
272,3,Carried Away (1996),11
351,3.09090909090909,Critical Care (1997),11
978,2.27272727272727,Mighty Morphin Power Rangers: The Movie (1995),11
487,2.18181818181818,Fair Game (1995),11
1467,3.36363636363636,That Old Feeling (1997),11
382,2.90909090909091,"Davy Crockett, King of the Wild Frontier (1955)",11
1536,2.90909090909091,"Truman Show, The (1998)",11
618,1.81818181818182,Gone Fishin' (1997),11
23,2.18181818181818,"Addiction, The (1995)",11
1027,3.18181818181818,My Crazy Life (Mi vida loca) (1993),11
1632,2.72727272727273,Wild Things (1998),11
54,2.63636363636364,American Buffalo (1996),11
1414,3.27272727272727,Strawberry and Chocolate (Fresa y chocolate) (1993),11
1386,3.54545454545455,Stalker (1979),11
1435,2.45454545454545,Surviving the Game (1994),11
1428,3.54545454545455,"Sum of Us, The (1994)",11
560,2.18181818181818,Free Willy 2: The Adventure Home (1995),11
873,2.6,Little Odessa (1994),10
615,3.1,Gold Diggers: The Secret of Bear Mountain (1995),10
512,3.2,Fear of a Black Hat (1993),10
865,3,Lightning Jack (1994),10
1567,2.5,Unhook the Stars (1996),10
459,2.5,"Endless Summer 2, The (1994)",10
904,3.9,Love in the Afternoon (1957),10
489,3.3,Faithful (1996),10
565,4.1,Fresh (1994),10
1602,3,Warriors of Virtue (1997),10
907,2.5,"Low Down Dirty Shame, A (1994)",10
744,3.5,Incognito (1997),10
726,2.6,I'll Do Anything (1994),10
53,2.8,"Amazing Panda Adventure, The (1995)",10
1166,3.3,Ponette (1996),10
1650,3.2,Wonderland (1997),10
1649,4,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",10
1332,3.2,"Simple Twist of Fate, A (1994)",10
111,2.5,"Baby-Sitters Club, The (1995)",10
1325,2.5,Shooting Fish (1997),10
724,2.5,I Love Trouble (1994),10
149,3.8,Before the Rain (Pred dozhdot) (1994),10
181,3.3,Bitter Moon (1992),10
192,1.7,Bloodsport 2 (1995),10
286,3.6,"Cement Garden, The (1993)",10
243,3,"Browning Version, The (1994)",10
353,3.5,Crooklyn (1994),10
352,3.2,Cronos (1992),10
311,2.8,Clean Slate (1994),10
806,1.8,Kazaam (1996),10
1152,3.1,Picture Bride (1995),10
1622,2.8,"White Balloon, The (1995)",10
1623,2,White Man's Burden (1995),10
1512,3.33333333333333,Tom & Viv (1994),9
705,2,House Party 3 (1994),9
699,4.11111111111111,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",9
630,3.22222222222222,"Grass Harp, The (1995)",9
669,2.55555555555556,Heaven & Earth (1993),9
682,2.44444444444444,Hideaway (1995),9
718,2.66666666666667,Hurricane Streets (1998),9
1520,2.77777777777778,Touch (1997),9
1384,2.11111111111111,Stag (1997),9
1533,3.33333333333333,True Crime (1995),9
591,3.11111111111111,Geronimo: An American Legend (1993),9
1556,3,U.S. Marshalls (1998),9
335,3,"Contempt (Mépris, Le) (1963)",9
